user_id,timestamp,subject,duration,focus,notes
5,2025-01-13 18:00:00,Math,0.9,2,Focused on weak areas
5,2025-01-14 13:00:00,Biology,3.3,0,Focused on weak areas
5,2025-01-15 16:00:00,Physics,0.8,2,Focused on weak areas
5,2025-01-15 18:00:00,Physics,1.0,4,Watched tutorial videos
5,2025-01-16 22:00:00,Chemistry,3.1,5,Watched tutorial videos
5,2025-01-17 13:00:00,Economics,2.4,0,Completed practice problems
5,2025-01-19 03:00:00,Math,2.4,3,Watched tutorial videos
5,2025-01-19 23:00:00,Math,1.8,2,Focused on weak areas
5,2025-01-21 14:00:00,Chemistry,3.7,5,Focused on weak areas
5,2025-01-22 01:00:00,Computer Science,1.5,3,Focused on weak areas
5,2025-01-23 16:00:00,Chemistry,3.7,5,Focused on weak areas
5,2025-01-24 12:00:00,Chemistry,1.6,1,Quick revision
5,2025-01-26 00:00:00,Math,3.4,5,Focused on weak areas
5,2025-01-26 04:00:00,Biology,2.4,3,Summarized key points
5,2025-01-27 07:00:00,Physics,2.8,0,Summarized key points
5,2025-01-28 00:00:00,Computer Science,3.6,0,Reviewed chapter 3
5,2025-01-29 05:00:00,Computer Science,1.8,1,Quick revision
5,2025-01-30 04:00:00,Chemistry,0.7,3,Watched tutorial videos
5,2025-01-30 08:00:00,Physics,1.0,4,Quick revision
5,2025-01-30 15:00:00,Chemistry,1.8,1,Watched tutorial videos
5,2025-02-01 00:00:00,Math,0.6,4,Reviewed chapter 3
5,2025-02-02 10:00:00,Biology,3.1,5,Summarized key points
5,2025-02-04 04:00:00,Math,3.9,4,Reviewed chapter 3
5,2025-02-04 10:00:00,Computer Science,1.9,1,Focused on weak areas
5,2025-02-06 02:00:00,Chemistry,3.7,2,Summarized key points
5,2025-02-06 13:00:00,Chemistry,1.7,2,Quick revision
5,2025-02-07 17:00:00,Biology,2.7,2,Focused on weak areas
5,2025-02-08 01:00:00,Math,3.4,1,Completed practice problems
5,2025-02-09 21:00:00,Computer Science,1.7,1,Reviewed chapter 3
5,2025-02-11 03:00:00,Physics,0.7,2,Completed practice problems
5,2025-02-12 14:00:00,Physics,1.8,5,Reviewed chapter 3
5,2025-02-12 20:00:00,Economics,1.2,2,Focused on weak areas
5,2025-02-13 09:00:00,Chemistry,2.4,2,Focused on weak areas
5,2025-02-14 20:00:00,Chemistry,1.3,2,Summarized key points
5,2025-02-15 15:00:00,Math,1.4,2,Watched tutorial videos
5,2025-02-17 02:00:00,Chemistry,3.2,3,Focused on weak areas
5,2025-02-17 04:00:00,Economics,3.1,2,Watched tutorial videos
5,2025-02-17 15:00:00,Math,1.4,2,Reviewed chapter 3
5,2025-02-18 03:00:00,Economics,1.7,1,Summarized key points
5,2025-02-18 19:00:00,Math,3.3,3,Watched tutorial videos
5,2025-02-20 02:00:00,Math,1.4,2,Completed practice problems
5,2025-02-21 03:00:00,Computer Science,2.9,2,Quick revision
5,2025-02-22 20:00:00,Computer Science,2.9,1,Summarized key points
5,2025-02-24 13:00:00,Biology,1.2,2,Quick revision
5,2025-02-25 06:00:00,Economics,3.4,1,Reviewed chapter 3
5,2025-02-26 18:00:00,Chemistry,3.0,0,Quick revision
5,2025-02-28 04:00:00,Computer Science,0.8,5,Completed practice problems
5,2025-02-28 11:00:00,Economics,1.7,4,Focused on weak areas
5,2025-03-01 20:00:00,Computer Science,1.0,3,Reviewed chapter 3
5,2025-03-02 21:00:00,Math,1.2,3,Watched tutorial videos
5,2025-03-03 23:00:00,Economics,3.9,2,Watched tutorial videos
5,2025-03-04 21:00:00,Math,1.4,0,Quick revision
5,2025-03-05 12:00:00,Biology,1.0,3,Quick revision
5,2025-03-06 20:00:00,Physics,0.9,5,Reviewed chapter 3
5,2025-03-07 12:00:00,Economics,3.3,3,Watched tutorial videos
5,2025-03-08 18:00:00,Chemistry,1.8,3,Reviewed chapter 3
5,2025-03-09 01:00:00,Economics,3.1,5,Summarized key points
5,2025-03-10 20:00:00,Economics,0.6,3,Watched tutorial videos
5,2025-03-12 04:00:00,Math,1.9,2,Watched tutorial videos
5,2025-03-12 17:00:00,Math,1.2,4,Completed practice problems
5,2025-03-13 05:00:00,Economics,1.0,2,Watched tutorial videos
5,2025-03-14 03:00:00,Chemistry,2.6,4,Quick revision
5,2025-03-15 22:00:00,Math,3.4,0,Reviewed chapter 3
5,2025-03-17 07:00:00,Biology,2.2,1,Reviewed chapter 3
5,2025-03-18 14:00:00,Chemistry,3.7,3,Summarized key points
5,2025-03-19 15:00:00,Math,3.8,3,Watched tutorial videos
5,2025-03-19 19:00:00,Computer Science,1.9,3,Quick revision
5,2025-03-20 03:00:00,Computer Science,4.0,3,Quick revision
5,2025-03-20 15:00:00,Chemistry,2.1,2,Quick revision
5,2025-03-20 22:00:00,Physics,4.0,0,Reviewed chapter 3
5,2025-03-22 15:00:00,Computer Science,2.9,4,Reviewed chapter 3
5,2025-03-24 06:00:00,Physics,2.2,2,Completed practice problems
5,2025-03-26 04:00:00,Physics,3.7,5,Focused on weak areas
5,2025-03-26 11:00:00,Chemistry,2.5,5,Reviewed chapter 3
5,2025-03-26 16:00:00,Math,3.3,1,Reviewed chapter 3
5,2025-03-27 19:00:00,Computer Science,3.2,5,Quick revision
5,2025-03-28 07:00:00,Physics,1.3,5,Completed practice problems
5,2025-03-28 13:00:00,Economics,1.1,2,Summarized key points
5,2025-03-30 01:00:00,Computer Science,3.7,5,Completed practice problems
5,2025-03-30 21:00:00,Math,1.9,4,Completed practice problems
5,2025-03-31 05:00:00,Computer Science,3.7,0,Reviewed chapter 3
5,2025-04-01 01:00:00,Biology,1.1,5,Focused on weak areas
5,2025-04-01 10:00:00,Computer Science,2.7,1,Quick revision
5,2025-04-01 15:00:00,Biology,3.5,3,Watched tutorial videos
5,2025-04-02 02:00:00,Computer Science,3.3,3,Focused on weak areas
5,2025-04-02 09:00:00,Physics,0.9,2,Reviewed chapter 3
5,2025-04-04 08:00:00,Computer Science,2.2,0,Summarized key points
5,2025-04-06 02:00:00,Chemistry,3.9,0,Quick revision
5,2025-04-06 08:00:00,Physics,3.6,4,Reviewed chapter 3
6,2025-01-01 21:00:00,Biology,2.6,2,Summarized key points
6,2025-01-02 23:00:00,Economics,1.9,1,Focused on weak areas
6,2025-01-03 04:00:00,Physics,0.8,0,Summarized key points
6,2025-01-04 20:00:00,Economics,1.4,1,Quick revision
6,2025-01-06 12:00:00,Computer Science,3.3,5,Summarized key points
6,2025-01-06 13:00:00,Biology,3.1,3,Reviewed chapter 3
6,2025-01-07 22:00:00,Math,1.2,4,Reviewed chapter 3
6,2025-01-09 12:00:00,Physics,1.2,1,Quick revision
6,2025-01-10 09:00:00,Economics,2.6,4,Focused on weak areas
6,2025-01-12 07:00:00,Math,2.1,0,Quick revision
6,2025-01-12 21:00:00,Economics,1.4,3,Reviewed chapter 3
6,2025-01-14 13:00:00,Biology,4.0,4,Watched tutorial videos
6,2025-01-16 11:00:00,Chemistry,0.8,0,Watched tutorial videos
6,2025-01-17 02:00:00,Math,1.3,5,Quick revision
6,2025-01-18 09:00:00,Physics,2.0,1,Reviewed chapter 3
6,2025-01-20 07:00:00,Math,2.3,2,Quick revision
6,2025-01-21 22:00:00,Economics,2.0,1,Focused on weak areas
6,2025-01-23 17:00:00,Biology,2.4,1,Watched tutorial videos
6,2025-01-25 14:00:00,Chemistry,2.4,2,Focused on weak areas
6,2025-01-26 22:00:00,Computer Science,4.0,4,Focused on weak areas
6,2025-01-28 02:00:00,Economics,0.8,3,Quick revision
6,2025-01-29 19:00:00,Physics,2.2,5,Completed practice problems
6,2025-01-30 04:00:00,Math,3.2,1,Quick revision
6,2025-01-31 06:00:00,Math,3.2,1,Summarized key points
6,2025-02-01 10:00:00,Economics,0.9,2,Watched tutorial videos
6,2025-02-02 21:00:00,Computer Science,0.5,2,Summarized key points
6,2025-02-04 16:00:00,Economics,0.9,3,Focused on weak areas
6,2025-02-05 00:00:00,Math,1.2,3,Watched tutorial videos
6,2025-02-06 19:00:00,Math,1.1,4,Completed practice problems
6,2025-02-08 13:00:00,Physics,1.0,3,Focused on weak areas
6,2025-02-10 08:00:00,Biology,2.1,3,Quick revision
6,2025-02-10 21:00:00,Biology,1.5,0,Reviewed chapter 3
6,2025-02-11 18:00:00,Computer Science,1.9,5,Quick revision
6,2025-02-13 16:00:00,Physics,2.2,1,Summarized key points
6,2025-02-14 23:00:00,Economics,3.2,3,Focused on weak areas
6,2025-02-16 16:00:00,Biology,1.7,4,Focused on weak areas
6,2025-02-18 15:00:00,Chemistry,3.7,0,Completed practice problems
6,2025-02-20 11:00:00,Computer Science,0.9,1,Focused on weak areas
6,2025-02-21 17:00:00,Chemistry,0.5,2,Reviewed chapter 3
6,2025-02-23 13:00:00,Chemistry,2.8,5,Summarized key points
6,2025-02-23 15:00:00,Computer Science,1.3,0,Focused on weak areas
6,2025-02-24 12:00:00,Math,1.9,2,Focused on weak areas
6,2025-02-26 07:00:00,Chemistry,1.0,5,Watched tutorial videos
6,2025-02-27 00:00:00,Chemistry,1.1,5,Reviewed chapter 3
6,2025-02-28 11:00:00,Biology,3.0,5,Reviewed chapter 3
6,2025-03-02 08:00:00,Economics,3.9,1,Focused on weak areas
6,2025-03-03 16:00:00,Physics,2.3,1,Reviewed chapter 3
6,2025-03-03 23:00:00,Chemistry,2.8,4,Focused on weak areas
6,2025-03-05 05:00:00,Computer Science,0.9,0,Summarized key points
6,2025-03-05 15:00:00,Math,2.2,5,Focused on weak areas
6,2025-03-07 09:00:00,Physics,2.8,1,Summarized key points
6,2025-03-09 00:00:00,Computer Science,0.7,0,Focused on weak areas
6,2025-03-10 13:00:00,Physics,2.4,3,Watched tutorial videos
6,2025-03-11 16:00:00,Physics,1.4,2,Completed practice problems
6,2025-03-11 20:00:00,Economics,3.3,1,Watched tutorial videos
6,2025-03-12 17:00:00,Physics,3.0,2,Summarized key points
6,2025-03-12 22:00:00,Computer Science,1.4,2,Reviewed chapter 3
6,2025-03-14 11:00:00,Computer Science,1.9,3,Watched tutorial videos
6,2025-03-14 15:00:00,Economics,3.6,5,Watched tutorial videos
6,2025-03-15 16:00:00,Biology,1.6,1,Summarized key points
6,2025-03-17 12:00:00,Chemistry,2.7,3,Summarized key points
6,2025-03-18 07:00:00,Computer Science,3.0,1,Completed practice problems
6,2025-03-19 00:00:00,Biology,1.9,0,Summarized key points
6,2025-03-19 15:00:00,Economics,1.5,0,Summarized key points
6,2025-03-21 14:00:00,Math,1.2,0,Quick revision
6,2025-03-23 01:00:00,Chemistry,0.7,2,Quick revision
6,2025-03-23 08:00:00,Economics,2.5,1,Summarized key points
6,2025-03-24 17:00:00,Physics,2.6,0,Focused on weak areas
6,2025-03-26 08:00:00,Math,3.2,0,Completed practice problems
6,2025-03-27 17:00:00,Physics,1.6,4,Completed practice problems
6,2025-03-28 04:00:00,Computer Science,2.0,0,Summarized key points
6,2025-03-28 23:00:00,Math,1.8,5,Watched tutorial videos
6,2025-03-29 12:00:00,Chemistry,0.7,2,Focused on weak areas
6,2025-03-31 09:00:00,Economics,1.6,5,Summarized key points
6,2025-04-01 17:00:00,Chemistry,2.2,3,Summarized key points
6,2025-04-03 05:00:00,Chemistry,3.6,0,Summarized key points
6,2025-04-04 11:00:00,Physics,1.0,5,Completed practice problems
6,2025-04-05 06:00:00,Chemistry,3.9,2,Quick revision
6,2025-04-05 21:00:00,Computer Science,1.1,4,Quick revision
6,2025-04-06 20:00:00,Biology,1.9,3,Watched tutorial videos
6,2025-04-07 11:00:00,Chemistry,1.7,3,Completed practice problems
6,2025-04-08 03:00:00,Chemistry,2.3,0,Completed practice problems
6,2025-04-09 13:00:00,Economics,3.2,0,Focused on weak areas
6,2025-04-09 20:00:00,Biology,2.3,3,Focused on weak areas
6,2025-04-11 16:00:00,Math,2.1,5,Summarized key points
6,2025-04-12 04:00:00,Computer Science,2.0,0,Summarized key points
6,2025-04-12 07:00:00,Biology,1.1,3,Quick revision
6,2025-04-13 17:00:00,Chemistry,2.5,2,Reviewed chapter 3
6,2025-04-15 04:00:00,Economics,2.0,0,Summarized key points
6,2025-04-15 14:00:00,Chemistry,1.0,4,Completed practice problems
6,2025-04-17 03:00:00,Math,3.9,3,Watched tutorial videos
6,2025-04-17 09:00:00,Math,2.1,2,Quick revision
6,2025-04-19 07:00:00,Computer Science,0.5,1,Reviewed chapter 3
6,2025-04-20 12:00:00,Math,3.8,5,Completed practice problems
6,2025-04-21 22:00:00,Physics,1.3,0,Quick revision
6,2025-04-22 04:00:00,Computer Science,2.7,4,Summarized key points
6,2025-04-23 17:00:00,Math,3.2,5,Watched tutorial videos
6,2025-04-24 14:00:00,Math,3.5,1,Reviewed chapter 3
6,2025-04-25 15:00:00,Economics,1.2,4,Reviewed chapter 3
6,2025-04-27 07:00:00,Physics,3.5,3,Summarized key points
7,2025-01-02 12:00:00,Math,2.7,1,Watched tutorial videos
7,2025-01-03 07:00:00,Economics,3.0,1,Quick revision
7,2025-01-04 02:00:00,Computer Science,0.9,3,Reviewed chapter 3
7,2025-01-04 07:00:00,Physics,0.5,5,Focused on weak areas
7,2025-01-04 22:00:00,Chemistry,1.4,0,Reviewed chapter 3
7,2025-01-05 14:00:00,Physics,1.3,2,Quick revision
7,2025-01-06 00:00:00,Computer Science,1.2,3,Summarized key points
7,2025-01-07 18:00:00,Chemistry,3.2,0,Completed practice problems
7,2025-01-07 20:00:00,Economics,2.9,4,Summarized key points
7,2025-01-07 22:00:00,Physics,0.7,0,Focused on weak areas
7,2025-01-08 04:00:00,Computer Science,1.8,2,Summarized key points
7,2025-01-09 09:00:00,Computer Science,1.2,3,Completed practice problems
7,2025-01-09 22:00:00,Biology,3.9,5,Summarized key points
7,2025-01-10 06:00:00,Physics,2.4,0,Summarized key points
7,2025-01-11 19:00:00,Biology,3.2,1,Watched tutorial videos
7,2025-01-12 12:00:00,Economics,3.5,0,Summarized key points
7,2025-01-13 03:00:00,Computer Science,1.3,1,Reviewed chapter 3
7,2025-01-13 15:00:00,Chemistry,2.2,2,Completed practice problems
7,2025-01-15 00:00:00,Chemistry,0.9,1,Focused on weak areas
7,2025-01-16 19:00:00,Chemistry,2.2,4,Watched tutorial videos
7,2025-01-18 13:00:00,Computer Science,2.2,1,Quick revision
7,2025-01-19 13:00:00,Chemistry,2.1,2,Reviewed chapter 3
7,2025-01-20 09:00:00,Biology,3.6,0,Completed practice problems
7,2025-01-21 14:00:00,Biology,3.3,1,Focused on weak areas
7,2025-01-22 03:00:00,Physics,1.7,0,Watched tutorial videos
7,2025-01-23 09:00:00,Chemistry,1.0,0,Reviewed chapter 3
7,2025-01-24 11:00:00,Physics,1.1,1,Watched tutorial videos
7,2025-01-26 04:00:00,Math,2.5,5,Completed practice problems
7,2025-01-27 22:00:00,Chemistry,3.2,5,Quick revision
7,2025-01-28 18:00:00,Economics,3.2,5,Completed practice problems
7,2025-01-30 02:00:00,Chemistry,3.8,0,Reviewed chapter 3
7,2025-01-31 19:00:00,Economics,0.6,0,Focused on weak areas
7,2025-02-02 13:00:00,Chemistry,1.8,1,Watched tutorial videos
7,2025-02-02 20:00:00,Physics,1.5,1,Summarized key points
7,2025-02-03 00:00:00,Chemistry,1.2,0,Watched tutorial videos
7,2025-02-03 04:00:00,Computer Science,1.4,2,Reviewed chapter 3
7,2025-02-05 02:00:00,Economics,1.6,2,Quick revision
7,2025-02-06 02:00:00,Economics,1.7,1,Focused on weak areas
7,2025-02-07 17:00:00,Biology,3.8,0,Quick revision
7,2025-02-08 02:00:00,Physics,1.1,1,Reviewed chapter 3
7,2025-02-09 07:00:00,Physics,2.4,3,Summarized key points
7,2025-02-10 12:00:00,Physics,3.9,2,Quick revision
7,2025-02-12 03:00:00,Computer Science,3.3,0,Focused on weak areas
7,2025-02-13 13:00:00,Economics,2.8,2,Reviewed chapter 3
7,2025-02-15 05:00:00,Economics,1.6,1,Watched tutorial videos
7,2025-02-16 13:00:00,Biology,2.9,5,Focused on weak areas
7,2025-02-17 13:00:00,Math,3.9,1,Reviewed chapter 3
7,2025-02-19 08:00:00,Biology,3.3,1,Watched tutorial videos
7,2025-02-21 06:00:00,Math,2.5,4,Reviewed chapter 3
7,2025-02-21 10:00:00,Computer Science,2.5,0,Summarized key points
7,2025-02-22 06:00:00,Economics,3.8,2,Summarized key points
7,2025-02-22 20:00:00,Chemistry,0.7,5,Summarized key points
7,2025-02-24 08:00:00,Economics,2.0,5,Completed practice problems
7,2025-02-24 21:00:00,Biology,1.0,1,Watched tutorial videos
7,2025-02-26 04:00:00,Chemistry,0.8,5,Focused on weak areas
7,2025-02-26 19:00:00,Economics,1.7,0,Watched tutorial videos
7,2025-02-28 13:00:00,Chemistry,3.3,0,Completed practice problems
7,2025-03-02 02:00:00,Economics,3.2,3,Quick revision
7,2025-03-02 06:00:00,Math,0.5,4,Reviewed chapter 3
7,2025-03-04 05:00:00,Physics,0.7,5,Focused on weak areas
7,2025-03-05 09:00:00,Biology,1.4,3,Completed practice problems
7,2025-03-07 05:00:00,Economics,3.9,2,Reviewed chapter 3
7,2025-03-08 23:00:00,Computer Science,1.8,5,Completed practice problems
7,2025-03-10 05:00:00,Economics,3.9,5,Watched tutorial videos
7,2025-03-10 10:00:00,Physics,1.9,5,Quick revision
7,2025-03-12 06:00:00,Biology,2.0,4,Summarized key points
7,2025-03-13 12:00:00,Physics,0.9,3,Quick revision
7,2025-03-14 12:00:00,Chemistry,3.4,4,Quick revision
7,2025-03-15 18:00:00,Physics,1.5,5,Quick revision
7,2025-03-16 12:00:00,Physics,3.3,2,Quick revision
7,2025-03-18 04:00:00,Chemistry,1.4,1,Focused on weak areas
7,2025-03-18 17:00:00,Physics,2.3,2,Watched tutorial videos
7,2025-03-18 20:00:00,Physics,1.3,1,Reviewed chapter 3
7,2025-03-20 13:00:00,Economics,3.8,1,Completed practice problems
7,2025-03-22 09:00:00,Computer Science,0.8,1,Summarized key points
7,2025-03-24 00:00:00,Chemistry,1.8,0,Reviewed chapter 3
7,2025-03-24 02:00:00,Physics,2.6,4,Completed practice problems
7,2025-03-24 07:00:00,Chemistry,3.8,3,Summarized key points
7,2025-03-25 08:00:00,Chemistry,4.0,2,Summarized key points
7,2025-03-26 05:00:00,Biology,3.3,1,Reviewed chapter 3
7,2025-03-27 08:00:00,Physics,1.3,2,Quick revision
7,2025-03-29 07:00:00,Computer Science,3.5,0,Summarized key points
7,2025-03-30 13:00:00,Chemistry,3.0,2,Reviewed chapter 3
7,2025-03-30 19:00:00,Math,1.7,3,Watched tutorial videos
7,2025-03-31 14:00:00,Economics,3.6,3,Completed practice problems
7,2025-04-02 12:00:00,Math,1.3,1,Summarized key points
7,2025-04-02 14:00:00,Economics,0.6,3,Reviewed chapter 3
7,2025-04-04 03:00:00,Chemistry,3.5,4,Watched tutorial videos
7,2025-04-05 02:00:00,Chemistry,3.3,3,Completed practice problems
7,2025-04-06 15:00:00,Computer Science,3.3,0,Summarized key points
7,2025-04-08 13:00:00,Math,1.5,1,Focused on weak areas
7,2025-04-09 05:00:00,Math,1.9,2,Reviewed chapter 3
7,2025-04-10 16:00:00,Computer Science,2.9,5,Watched tutorial videos
7,2025-04-10 17:00:00,Computer Science,1.5,4,Summarized key points
7,2025-04-11 22:00:00,Math,2.3,3,Reviewed chapter 3
7,2025-04-13 03:00:00,Economics,2.7,3,Quick revision
7,2025-04-14 00:00:00,Chemistry,3.7,1,Watched tutorial videos
7,2025-04-15 06:00:00,Math,0.5,5,Focused on weak areas
7,2025-04-16 04:00:00,Biology,1.5,4,Focused on weak areas
7,2025-04-17 11:00:00,Math,2.7,0,Summarized key points
8,2025-01-01 19:00:00,Physics,0.8,4,Completed practice problems
8,2025-01-02 09:00:00,Math,0.6,4,Completed practice problems
8,2025-01-03 21:00:00,Biology,1.1,1,Focused on weak areas
8,2025-01-04 03:00:00,Chemistry,2.1,1,Completed practice problems
8,2025-01-04 21:00:00,Computer Science,3.2,1,Reviewed chapter 3
8,2025-01-06 04:00:00,Biology,3.6,5,Completed practice problems
8,2025-01-06 11:00:00,Biology,1.9,1,Completed practice problems
8,2025-01-07 10:00:00,Economics,0.7,4,Focused on weak areas
8,2025-01-08 07:00:00,Biology,3.2,0,Reviewed chapter 3
8,2025-01-09 01:00:00,Economics,2.2,3,Summarized key points
8,2025-01-10 20:00:00,Biology,1.7,2,Watched tutorial videos
8,2025-01-11 13:00:00,Physics,1.7,5,Summarized key points
8,2025-01-12 10:00:00,Chemistry,1.9,2,Summarized key points
8,2025-01-14 00:00:00,Economics,1.4,5,Summarized key points
8,2025-01-14 19:00:00,Economics,1.4,0,Summarized key points
8,2025-01-16 11:00:00,Math,2.1,5,Watched tutorial videos
8,2025-01-17 16:00:00,Physics,3.6,1,Quick revision
8,2025-01-18 04:00:00,Economics,0.6,1,Completed practice problems
8,2025-01-18 05:00:00,Biology,2.6,4,Focused on weak areas
8,2025-01-18 21:00:00,Physics,2.7,2,Completed practice problems
8,2025-01-19 08:00:00,Computer Science,3.7,1,Focused on weak areas
8,2025-01-20 18:00:00,Economics,3.5,2,Quick revision
8,2025-01-20 22:00:00,Math,1.2,0,Focused on weak areas
8,2025-01-21 18:00:00,Computer Science,2.2,4,Reviewed chapter 3
8,2025-01-22 16:00:00,Computer Science,2.5,0,Quick revision
8,2025-01-23 13:00:00,Math,1.6,0,Reviewed chapter 3
8,2025-01-24 22:00:00,Economics,1.4,2,Focused on weak areas
8,2025-01-25 08:00:00,Chemistry,1.4,5,Completed practice problems
8,2025-01-25 15:00:00,Math,1.2,0,Quick revision
8,2025-01-25 17:00:00,Biology,2.4,2,Quick revision
8,2025-01-27 04:00:00,Biology,1.6,3,Focused on weak areas
8,2025-01-28 13:00:00,Biology,0.5,3,Focused on weak areas
8,2025-01-30 04:00:00,Economics,1.6,3,Reviewed chapter 3
8,2025-01-31 23:00:00,Physics,1.7,1,Reviewed chapter 3
8,2025-02-02 05:00:00,Physics,1.7,2,Completed practice problems
8,2025-02-03 08:00:00,Economics,3.9,0,Summarized key points
8,2025-02-03 10:00:00,Physics,2.0,2,Reviewed chapter 3
8,2025-02-04 21:00:00,Economics,0.9,1,Quick revision
8,2025-02-05 09:00:00,Biology,1.2,1,Completed practice problems
8,2025-02-06 17:00:00,Physics,1.5,2,Reviewed chapter 3
8,2025-02-08 08:00:00,Computer Science,2.7,3,Watched tutorial videos
8,2025-02-08 15:00:00,Physics,0.9,5,Summarized key points
8,2025-02-09 05:00:00,Computer Science,2.6,3,Watched tutorial videos
8,2025-02-09 21:00:00,Economics,2.2,4,Summarized key points
8,2025-02-10 01:00:00,Math,3.2,0,Watched tutorial videos
8,2025-02-11 17:00:00,Economics,1.1,2,Completed practice problems
8,2025-02-11 18:00:00,Biology,2.8,5,Quick revision
8,2025-02-13 09:00:00,Physics,2.9,3,Watched tutorial videos
8,2025-02-13 12:00:00,Math,1.7,0,Completed practice problems
8,2025-02-14 09:00:00,Physics,3.1,5,Reviewed chapter 3
8,2025-02-15 03:00:00,Computer Science,3.3,3,Summarized key points
8,2025-02-15 14:00:00,Biology,1.0,2,Summarized key points
8,2025-02-16 18:00:00,Biology,3.3,1,Focused on weak areas
8,2025-02-18 10:00:00,Economics,3.2,1,Completed practice problems
8,2025-02-19 18:00:00,Biology,2.0,3,Summarized key points
8,2025-02-20 23:00:00,Math,0.5,1,Reviewed chapter 3
8,2025-02-22 01:00:00,Economics,1.7,0,Completed practice problems
8,2025-02-22 07:00:00,Computer Science,2.5,2,Focused on weak areas
8,2025-02-23 02:00:00,Chemistry,2.5,0,Completed practice problems
8,2025-02-23 17:00:00,Math,3.1,3,Summarized key points
